airport,time,count
KSEA,5.435278,0.8
KSFO,5.435278,0.4
KSJC,5.435278,0.3
KSNA,5.435278,0.5
KSTL,5.435278,0.3
KATL,5.451944,0.5
KBNA,5.451944,0.2
KBWI,5.451944,0.4
KCLE,5.451944,0.5
KCLT,5.451944,0.3
KCMH,5.451944,0.5
KDAL,5.451944,1.0
KDEN,5.451944,0.8
KDFW,5.451944,1.6
KEWR,5.451944,0.5
KFLL,5.451944,0.2
KHOU,5.451944,0.5
KIAD,5.451944,0.2
KJFK,5.451944,0.2
KLAX,5.451944,0.5
KLGA,5.451944,1.0
KMCO,5.451944,0.3
KMDW,5.451944,0.7
KMEM,5.451944,0.5
KMKE,5.451944,0.2
KMSP,5.451944,0.7
KORD,5.451944,1.8
KPDX,5.451944,0.5
KPHL,5.451944,0.8
KPHX,5.451944,0.7
KSFO,5.451944,0.5
KSNA,5.451944,0.3
KABQ,5.468611,0.3
KATL,5.468611,1.9
KBOS,5.468611,0.7
KBUR,5.468611,0.2
KBWI,5.468611,0.5
KCLE,5.468611,0.8
KCMH,5.468611,0.2
KCVG,5.468611,0.5
KDEN,5.468611,1.5
KDFW,5.468611,0.5
KDTW,5.468611,0.8
KEWR,5.468611,0.5
KIAH,5.468611,1.3
KIND,5.468611,0.3
KJFK,5.468611,1.3
KLAX,5.468611,0.3
KMCO,5.468611,0.2
KMEM,5.468611,0.7
KMKE,5.468611,0.5
KMSP,5.468611,0.3
KMSY,5.468611,0.5
KOAK,5.468611,0.3
KOKC,5.468611,0.2
KORD,5.468611,1.5
KPDX,5.468611,0.8
KPHL,5.468611,0.7
KPHX,5.468611,0.3
KPSP,5.468611,0.3
KSEA,5.468611,0.5
KSFO,5.468611,0.2
KATL,5.485278,1.0
KBOS,5.485278,0.5
KBWI,5.485278,1.3
KCLE,5.485278,0.2
KCLT,5.485278,0.3
KCVG,5.485278,0.3
KDEN,5.485278,0.7
KDFW,5.485278,1.5
KDTW,5.485278,1.0
KHOU,5.485278,0.2
KIAD,5.485278,0.3
KIAH,5.485278,0.2
KLAX,5.485278,1.5
KLGA,5.485278,1.0
KMCI,5.485278,0.5
KMCO,5.485278,0.7
KMDW,5.485278,1.0
KMIA,5.485278,0.2
KMKE,5.485278,0.2
KMSP,5.485278,0.4
KORD,5.485278,1.2
KPDX,5.485278,0.8
KPHL,5.485278,1.5
KSAN,5.485278,0.5
KSEA,5.485278,0.3
KSFO,5.485278,0.6
KTUS,5.485278,0.5
KATL,5.501944,1.5
KBOS,5.501944,0.7
KBWI,5.501944,0.5
KCLE,5.501944,0.8
KCLT,5.501944,1.3
KDAL,5.501944,0.5
KDCA,5.501944,0.2
KDEN,5.501944,1.3
KDFW,5.501944,1.5
KDTW,5.501944,0.3
KEWR,5.501944,1.0
KHOU,5.501944,0.3
KIAH,5.501944,1.3
KJFK,5.501944,0.5
KLAX,5.501944,0.7
KLGA,5.501944,0.2
KMCO,5.501944,0.3
KMEM,5.501944,0.5
KMSP,5.501944,0.8
KORD,5.501944,1.9
KPDX,5.501944,0.7
KPHL,5.501944,1.1
KPHX,5.501944,0.3
KSDF,5.501944,0.5
KSJC,5.501944,0.2
KSNA,5.501944,0.5
KSTL,5.501944,1.4
KTPA,5.501944,0.2
KABQ,5.518611,0.2
KATL,5.518611,2.9
KBOS,5.518611,0.3
KBWI,5.518611,0.7
KCLE,5.518611,0.2
KCLT,5.518611,0.3
KCMH,5.518611,0.2
KDAL,5.518611,0.5
KDCA,5.518611,0.5
KDEN,5.518611,1.0
KDFW,5.518611,2.8
KDTW,5.518611,0.3
KEWR,5.518611,0.2
KFLL,5.518611,0.3
KHOU,5.518611,0.2
KIAD,5.518611,0.3
KIND,5.518611,0.2
KJFK,5.518611,0.5
KLAX,5.518611,0.7
KLGA,5.518611,0.5
KLIT,5.518611,0.3
KMCI,5.518611,0.5
KMDW,5.518611,0.5
KMEM,5.518611,0.5
KMIA,5.518611,0.5
KMKE,5.518611,0.5
KMSP,5.518611,0.2
KMSY,5.518611,0.8
KOKC,5.518611,0.2
KORD,5.518611,1.3
KPDX,5.518611,0.3
KPHL,5.518611,1.2
KRDU,5.518611,0.8
KSEA,5.518611,0.7
KSFO,5.518611,1.5
KSJC,5.518611,0.3
KSLC,5.518611,0.3
KSMF,5.518611,0.3
KSNA,5.518611,0.5
KSTL,5.518611,0.7
KTPA,5.518611,1.0
KATL,5.535278,1.6
KBNA,5.535278,0.2
KBOS,5.535278,0.3
KBWI,5.535278,0.8
KCLE,5.535278,0.8
KCVG,5.535278,0.2
KDAL,5.535278,0.3
KDCA,5.535278,0.5
KDEN,5.535278,0.8
KDFW,5.535278,0.3
KDTW,5.535278,0.3
KEWR,5.535278,0.8
KFLL,5.535278,0.2
KIAD,5.535278,0.8
KIAH,5.535278,1.0
KJFK,5.535278,1.3
KLAX,5.535278,1.3
KLGA,5.535278,0.7
KMCO,5.535278,0.3
KMDW,5.535278,0.8
KMEM,5.535278,0.8
KMIA,5.535278,0.3
KMKE,5.535278,0.2
KMSP,5.535278,0.4
KMSY,5.535278,0.2
KOAK,5.535278,0.7
KORD,5.535278,1.6
KPDX,5.535278,0.4
KPHL,5.535278,1.0
KSEA,5.535278,0.5
KSFO,5.535278,0.3
KSLC,5.535278,0.3
KSTL,5.535278,0.5
KTPA,5.535278,0.3
KTUS,5.535278,0.3
KATL,5.551944,1.1
KBNA,5.551944,0.5
KBWI,5.551944,1.0
KCLE,5.551944,0.2
KCLT,5.551944,0.3
KCOS,5.551944,0.5
KCVG,5.551944,0.3
KDAL,5.551944,0.2
KDCA,5.551944,0.2
KDEN,5.551944,1.0
KDFW,5.551944,1.5
KDTW,5.551944,0.5
KEWR,5.551944,0.2
KIAH,5.551944,0.3
KIND,5.551944,0.5
KLAX,5.551944,0.5
KLGA,5.551944,0.7
KLGB,5.551944,0.2
KMCO,5.551944,0.5
KMDW,5.551944,0.2
KMEM,5.551944,0.5
KMIA,5.551944,0.8
KMSP,5.551944,1.0
KOKC,5.551944,0.3
KORD,5.551944,2.0
KPHL,5.551944,1.5
KPHX,5.551944,0.2
KSEA,5.551944,0.3
KSJC,5.551944,0.2
KSLC,5.551944,0.3
KSMF,5.551944,0.3
KTPA,5.551944,0.5
KATL,5.568611,2.2
KBNA,5.568611,0.2
KBOS,5.568611,0.4
KCLE,5.568611,0.3
KCLT,5.568611,1.3
KCMH,5.568611,0.2
KDCA,5.568611,0.5
KDEN,5.568611,0.7
KDFW,5.568611,1.8
KDTW,5.568611,0.5
KEWR,5.568611,0.5
KFLL,5.568611,0.5
KIAH,5.568611,1.1
KIND,5.568611,0.2
KJFK,5.568611,0.7
KLAX,5.568611,1.5
KLGA,5.568611,0.3
KLGB,5.568611,0.3
KMDW,5.568611,1.5
KMEM,5.568611,0.5
KMKE,5.568611,0.2
KORD,5.568611,1.9
KPBI,5.568611,0.5
KPDX,5.568611,0.2
KPHL,5.568611,0.5
KPHX,5.568611,0.2
KRDU,5.568611,0.4
KSAN,5.568611,0.3
KSEA,5.568611,1.0
KSFO,5.568611,0.6
KSTL,5.568611,0.5
KATL,5.585278,1.8
KBOS,5.585278,0.7
KBWI,5.585278,0.7
KCID,5.585278,0.5
KCLT,5.585278,0.2
KDCA,5.585278,0.5
KDEN,5.585278,0.5
KDFW,5.585278,0.3
KDSM,5.585278,0.3
KEWR,5.585278,0.8
KFLL,5.585278,0.3
KIAD,5.585278,0.2
KJFK,5.585278,0.8
KLGA,5.585278,1.0
KLGB,5.585278,0.7
KMCO,5.585278,0.3
KMIA,5.585278,0.3
KMKE,5.585278,0.5
KMSP,5.585278,1.0
KMSY,5.585278,0.5
KOAK,5.585278,0.2
KOKC,5.585278,0.2
KORD,5.585278,0.9
KPDX,5.585278,0.8
KPHL,5.585278,1.1
KSAN,5.585278,0.2
KSDF,5.585278,0.5
KSEA,5.585278,0.5
KSFO,5.585278,1.0
KSLC,5.585278,0.5
KSTL,5.585278,0.2
KTUL,5.585278,0.2
KATL,5.601944,1.5
KBWI,5.601944,0.5
KCID,5.601944,0.2
KCLE,5.601944,0.3
KCLT,5.601944,0.8
KCVG,5.601944,0.5
KDEN,5.601944,2.0
KDFW,5.601944,1.2
KDTW,5.601944,0.3
KEWR,5.601944,0.7
KIAH,5.601944,1.0
KJFK,5.601944,0.5
KLAX,5.601944,1.3
KLGA,5.601944,0.7
KMDW,5.601944,0.5
KMEM,5.601944,0.5
KMIA,5.601944,0.5
KMSP,5.601944,0.7
KOAK,5.601944,0.5
KORD,5.601944,2.3
KPDX,5.601944,0.2
KPHL,5.601944,0.2
KPHX,5.601944,1.0
KRDU,5.601944,0.3
KSEA,5.601944,0.2
KSFO,5.601944,0.8
KSJC,5.601944,0.5
KTPA,5.601944,0.2
KXNA,5.601944,0.5
KATL,5.618611,1.8
KBOS,5.618611,0.9
KBWI,5.618611,1.0
KCLE,5.618611,0.5
KCLT,5.618611,0.5
KDAL,5.618611,0.7
KDCA,5.618611,0.3
KDEN,5.618611,2.4
KDFW,5.618611,1.1
KDTW,5.618611,0.3
KEWR,5.618611,0.3
KHOU,5.618611,0.2
KIAD,5.618611,0.7
KIAH,5.618611,0.5
KIND,5.618611,0.3
KJFK,5.618611,0.8
KLAX,5.618611,0.5
KLGA,5.618611,0.2
KLIT,5.618611,0.2
KMCO,5.618611,0.2
KMDW,5.618611,1.5
KMEM,5.618611,0.5
KMIA,5.618611,0.3
KMSP,5.618611,0.9
KORD,5.618611,1.6
KPDX,5.618611,0.3
KPHL,5.618611,0.8
KPHX,5.618611,0.3
KSAN,5.618611,0.2
KSEA,5.618611,0.5
KSJC,5.618611,0.3
KSTL,5.618611,0.5
KATL,5.635278,1.5
KBOS,5.635278,0.8
KBWI,5.635278,0.2
KCLE,5.635278,0.7
KDCA,5.635278,0.7
KDEN,5.635278,0.7
KDFW,5.635278,0.7
KDTW,5.635278,0.2
KEWR,5.635278,1.0
KIAD,5.635278,0.2
KIAH,5.635278,0.2
KIND,5.635278,0.5
KJFK,5.635278,0.5
KLAX,5.635278,0.8
KLGA,5.635278,0.8
KLIT,5.635278,0.2
KMCI,5.635278,0.5
KMDW,5.635278,0.3
KMSP,5.635278,0.5
KORD,5.635278,0.7
KPDX,5.635278,0.5
KPHL,5.635278,1.7
KPHX,5.635278,0.2
KSFO,5.635278,0.8
KSJC,5.635278,0.8
KTPA,5.635278,0.5
KABQ,5.651944,0.5
KATL,5.651944,2.0
KBOS,5.651944,1.0
KBWI,5.651944,0.2
KCLE,5.651944,0.8
KCLT,5.651944,0.8
KCMH,5.651944,0.5
KDEN,5.651944,1.2
KDFW,5.651944,1.8
KEWR,5.651944,1.0
KFLL,5.651944,0.5
KHOU,5.651944,0.5
KIAD,5.651944,0.2
KLAX,5.651944,1.5
KLGA,5.651944,0.5
KMCI,5.651944,0.6
KMDW,5.651944,0.9
KMEM,5.651944,0.5
KMIA,5.651944,1.0
KMKE,5.651944,0.5
KMSP,5.651944,0.7
KOAK,5.651944,0.5
KORD,5.651944,1.5
KPDX,5.651944,0.5
KPHL,5.651944,0.2
KPHX,5.651944,0.2
KRSW,5.651944,0.5
KSAN,5.651944,0.5
KSEA,5.651944,0.2
KSFO,5.651944,0.7
KSJC,5.651944,0.2
KSLC,5.651944,0.5
KSMF,5.651944,0.2
KABQ,5.668611,0.3
KATL,5.668611,1.1
KBOS,5.668611,0.7
KBUR,5.668611,0.2
KBWI,5.668611,0.3
KCLE,5.668611,0.7
KDAL,5.668611,0.5
KDCA,5.668611,0.5
KDEN,5.668611,0.7
KDFW,5.668611,1.6
KDTW,5.668611,0.5
KEWR,5.668611,0.2
KFLL,5.668611,0.5
KHOU,5.668611,0.2
KIAH,5.668611,1.0
KJFK,5.668611,1.1
KLAX,5.668611,0.7
KLGA,5.668611,0.8
KMCO,5.668611,0.2
KMDW,5.668611,0.8
KMEM,5.668611,0.5
KMKE,5.668611,0.3
KMSP,5.668611,0.3
KOAK,5.668611,0.8
KORD,5.668611,1.5
KPHL,5.668611,0.8
KSAN,5.668611,0.2
KSEA,5.668611,0.5
KSTL,5.668611,0.8
KATL,5.685278,1.5
KBNA,5.685278,0.5
KBOS,5.685278,1.1
KBWI,5.685278,1.0
KCLE,5.685278,0.2
KCLT,5.685278,0.8
KDCA,5.685278,0.5
KDEN,5.685278,1.2
KDFW,5.685278,0.8
KDSM,5.685278,0.2
KDTW,5.685278,0.2
KELP,5.685278,0.5
KEWR,5.685278,0.5
KFLL,5.685278,0.5
KHOU,5.685278,0.3
KIAD,5.685278,0.5
KIAH,5.685278,0.3
KIND,5.685278,0.5
KJFK,5.685278,1.0
KLAX,5.685278,1.0
KLGA,5.685278,0.2
KLGB,5.685278,0.2
KMCO,5.685278,0.5
KMDW,5.685278,0.3
KMEM,5.685278,0.3
KMIA,5.685278,1.0
KMSP,5.685278,0.4
KOAK,5.685278,0.2
KOKC,5.685278,0.5
KORD,5.685278,1.0
KPDX,5.685278,1.2
KPHL,5.685278,1.0
KPHX,5.685278,0.8
KRSW,5.685278,0.3
KSEA,5.685278,0.2
KSFO,5.685278,0.8
KSJC,5.685278,1.0
KSTL,5.685278,0.5
KATL,5.701944,0.8
KBOS,5.701944,0.4
KCLE,5.701944,0.7
KCLT,5.701944,1.0
KCMH,5.701944,0.2
KCVG,5.701944,0.2
KDAL,5.701944,0.3
KDCA,5.701944,0.2
KDEN,5.701944,0.2
KDFW,5.701944,1.4
KDSM,5.701944,0.2
KDTW,5.701944,0.2
KEWR,5.701944,0.8
KHOU,5.701944,0.5
KIAH,5.701944,0.2
KJFK,5.701944,0.5
KLAX,5.701944,1.0
KLGA,5.701944,0.8
KMCO,5.701944,0.5
KMDW,5.701944,0.2
KMEM,5.701944,0.2
KMIA,5.701944,0.3
KOAK,5.701944,0.3
KORD,5.701944,1.2
KPHL,5.701944,1.3
KPSP,5.701944,0.3
KSAN,5.701944,0.5
KSEA,5.701944,0.5
KSFO,5.701944,0.9
KSJC,5.701944,0.5
KSMF,5.701944,0.3
KABQ,5.718611,0.3
KATL,5.718611,2.5
KBOS,5.718611,1.3
KBWI,5.718611,0.5
KCLE,5.718611,0.2
KCMH,5.718611,0.5
KDCA,5.718611,0.5
KDEN,5.718611,1.4
KDFW,5.718611,1.1
KEWR,5.718611,1.0
KFLL,5.718611,0.8
KHOU,5.718611,0.5
KIAH,5.718611,0.5
KJFK,5.718611,0.7
KLAX,5.718611,0.9
KLGA,5.718611,0.3
KLGB,5.718611,0.2
KMDW,5.718611,0.3
KMEM,5.718611,0.8
KMIA,5.718611,0.2
KMKE,5.718611,0.5
KMSP,5.718611,0.2
KMSY,5.718611,0.2
KONT,5.718611,0.2
KORD,5.718611,1.0
KPDX,5.718611,0.8
KPHL,5.718611,0.5
KPHX,5.718611,0.5
KSAN,5.718611,0.5
KSDF,5.718611,0.3
KSEA,5.718611,0.8
KSFO,5.718611,0.3
KSLC,5.718611,0.4
KSTL,5.718611,0.3
KXNA,5.718611,0.5
KATL,5.735278,0.7
KBOS,5.735278,0.5
KCLE,5.735278,0.8
KCLT,5.735278,0.5
KCMH,5.735278,0.8
KDAL,5.735278,0.2
KDCA,5.735278,0.3
KDEN,5.735278,1.5
KDFW,5.735278,0.9
KDTW,5.735278,0.7
KEWR,5.735278,0.3
KHOU,5.735278,0.3
KIAD,5.735278,0.3
KIAH,5.735278,1.0
KIND,5.735278,0.5
KJFK,5.735278,0.8
KLAX,5.735278,1.3
KLGA,5.735278,1.0
KMCI,5.735278,0.5
KMCO,5.735278,1.3
KMDW,5.735278,0.7
KMEM,5.735278,0.6
KMSY,5.735278,0.3
KOAK,5.735278,0.2
KORD,5.735278,1.7
KPDX,5.735278,0.2
KPHL,5.735278,0.8
KPSP,5.735278,0.5
KSAN,5.735278,0.5
KSEA,5.735278,0.4
KSFO,5.735278,0.5
KSJC,5.735278,0.3
KSMF,5.735278,0.2
KSNA,5.735278,0.2
KTUL,5.735278,0.5
KXNA,5.735278,0.2
KATL,5.751944,1.0
KBOS,5.751944,0.3
KBWI,5.751944,0.4
KCLE,5.751944,0.7
KCLT,5.751944,1.0
KCMH,5.751944,0.2
KDAL,5.751944,0.3
KDCA,5.751944,0.2
KDEN,5.751944,0.9
KDFW,5.751944,0.9
KEWR,5.751944,0.7
KHOU,5.751944,0.2
KIAD,5.751944,0.3
KIAH,5.751944,0.2
KJFK,5.751944,0.8
KLAX,5.751944,1.0
KLGA,5.751944,0.7
KMCI,5.751944,0.5
KMDW,5.751944,0.7
KMEM,5.751944,0.7
KMIA,5.751944,0.2
KMKE,5.751944,0.5
KMSP,5.751944,0.4
KMSY,5.751944,0.2
KOAK,5.751944,0.7
KORD,5.751944,1.3
KPHL,5.751944,1.0
KPHX,5.751944,0.3
KSEA,5.751944,0.8
KSTL,5.751944,0.3
KATL,5.768611,1.2
KBNA,5.768611,0.3
KBOS,5.768611,0.2
KBWI,5.768611,0.5
KCLE,5.768611,1.0
KCLT,5.768611,0.5
KCVG,5.768611,0.2
KDAL,5.768611,0.7
KDCA,5.768611,0.3
KDEN,5.768611,2.1
KDFW,5.768611,0.7
KEWR,5.768611,0.3
KFLL,5.768611,1.0
KHOU,5.768611,0.3
KIAH,5.768611,0.2
KIND,5.768611,0.2
KJFK,5.768611,0.2
KLAX,5.768611,0.5
KLGA,5.768611,0.2
KMDW,5.768611,0.5
KMEM,5.768611,0.3
KMIA,5.768611,0.5
KMSP,5.768611,0.2
KMSY,5.768611,0.2
KOAK,5.768611,0.6
KORD,5.768611,1.9
KPDX,5.768611,0.3
KPHL,5.768611,0.3
KSAN,5.768611,0.8
KSDF,5.768611,0.7
KSEA,5.768611,0.4
KSJC,5.768611,0.3
KSTL,5.768611,0.3
KTPA,5.768611,0.3
KATL,5.785278,0.8
KBOS,5.785278,0.2
KBWI,5.785278,0.5
KCLE,5.785278,0.7
KCMH,5.785278,0.5
KDAL,5.785278,0.3
KDCA,5.785278,0.2
KDEN,5.785278,0.6
KDFW,5.785278,1.2
KEWR,5.785278,1.5
KIAD,5.785278,0.8
KIAH,5.785278,0.7
KIND,5.785278,0.2
KJFK,5.785278,1.0
KLAX,5.785278,1.2
KLGA,5.785278,0.5
KMCI,5.785278,0.9
KMCO,5.785278,0.8
KMDW,5.785278,0.5
KMIA,5.785278,0.4
KMKE,5.785278,0.5
KMSP,5.785278,0.2
KOAK,5.785278,1.0
KONT,5.785278,0.2
KORD,5.785278,2.0
KPHL,5.785278,1.2
KPHX,5.785278,0.3
KSAN,5.785278,0.2
KSDF,5.785278,0.5
KSEA,5.785278,0.5
KSFO,5.785278,0.7
KSJC,5.785278,0.2
KXNA,5.785278,0.3
KATL,5.801944,1.7
KBNA,5.801944,0.5
KBOS,5.801944,1.3
KCID,5.801944,0.3
KCLT,5.801944,1.0
KCMH,5.801944,0.3
KDCA,5.801944,0.8
KDEN,5.801944,1.1
KDFW,5.801944,0.7
KFLL,5.801944,0.5
KJFK,5.801944,0.2
KLAX,5.801944,0.5
KLGA,5.801944,0.5
KLIT,5.801944,0.5
KMDW,5.801944,0.3
KMEM,5.801944,0.2
KMSP,5.801944,0.5
KONT,5.801944,0.3
KORD,5.801944,0.5
KPHL,5.801944,0.2
KRDU,5.801944,0.3
KRSW,5.801944,0.3
KSAN,5.801944,0.7
KSJC,5.801944,0.2
KSLC,5.801944,0.5
KSTL,5.801944,0.8
KTPA,5.801944,0.5
KATL,5.818611,0.8
KBNA,5.818611,0.5
KBOS,5.818611,0.3
KBWI,5.818611,0.3
KCLE,5.818611,1.8
KCVG,5.818611,0.2
KDAL,5.818611,0.5
KDCA,5.818611,0.2
KDEN,5.818611,1.4
KDFW,5.818611,1.0
KDTW,5.818611,0.5
KEWR,5.818611,0.7
KIAD,5.818611,0.8
KIAH,5.818611,0.5
KIND,5.818611,0.2
KLAX,5.818611,0.2
KLGA,5.818611,1.0
KMCI,5.818611,0.5
KMCO,5.818611,0.3
KMDW,5.818611,1.0
KMEM,5.818611,0.3
KMIA,5.818611,0.2
KMSP,5.818611,0.2
KOAK,5.818611,0.3
KORD,5.818611,1.6
KPDX,5.818611,0.2
KPHL,5.818611,0.7
KPHX,5.818611,0.5
KSEA,5.818611,0.9
KSFO,5.818611,0.5
KSJC,5.818611,0.5
KSLC,5.818611,0.2
KSNA,5.818611,0.3
KABQ,5.835278,0.5
KATL,5.835278,1.7
KBNA,5.835278,0.2
KBOS,5.835278,0.8
KBWI,5.835278,0.3
KCLE,5.835278,0.8
KCLT,5.835278,0.8
KCMH,5.835278,0.3
KDCA,5.835278,0.3
KDEN,5.835278,1.0
KDFW,5.835278,0.8
KDTW,5.835278,0.5
KEWR,5.835278,0.5
KHOU,5.835278,1.0
KIAH,5.835278,0.3
KJFK,5.835278,1.3
KLAX,5.835278,0.3
KMCI,5.835278,0.2
KMCO,5.835278,0.2
KMIA,5.835278,0.5
KMSY,5.835278,0.3
KOAK,5.835278,0.5
KONT,5.835278,0.5
KORD,5.835278,1.8
KPBI,5.835278,0.2
KPDX,5.835278,0.2
KPHL,5.835278,0.2
KPHX,5.835278,0.2
KRDU,5.835278,0.3
KSAN,5.835278,0.2
KSEA,5.835278,0.8
KSJC,5.835278,0.3
KSTL,5.835278,0.5
KTUL,5.835278,0.2
KATL,5.851944,1.2
KBOS,5.851944,0.3
KCLE,5.851944,0.4
KDCA,5.851944,1.0
KDEN,5.851944,1.2
KDFW,5.851944,0.5
KFLL,5.851944,0.3
KIAD,5.851944,0.2
KIND,5.851944,0.3
KJFK,5.851944,0.8
KLAX,5.851944,0.5
KLGA,5.851944,0.5
KMCO,5.851944,0.6
KMDW,5.851944,0.2
KMIA,5.851944,0.7
KMKE,5.851944,0.5
KORD,5.851944,2.0
KPDX,5.851944,0.8
KPHX,5.851944,0.3
KPSP,5.851944,0.2
KSEA,5.851944,0.2
KSNA,5.851944,0.3
KTPA,5.851944,0.2
KTUL,5.851944,0.8
KATL,5.868611,2.3
KBNA,5.868611,0.5
KBOS,5.868611,1.1
KBWI,5.868611,0.5
KCLE,5.868611,1.3
KCLT,5.868611,0.2
KCMH,5.868611,0.5
KDEN,5.868611,1.1
KDFW,5.868611,1.2
KDTW,5.868611,0.5
KEWR,5.868611,0.5
KIAH,5.868611,0.3
KIND,5.868611,0.5
KJFK,5.868611,0.5
KLAX,5.868611,0.5
KLGA,5.868611,1.0
KMCO,5.868611,0.2
KMDW,5.868611,0.5
KMIA,5.868611,0.2
KMKE,5.868611,0.3
KMSP,5.868611,0.5
KONT,5.868611,0.3
KORD,5.868611,2.0
KPDX,5.868611,0.5
KPHL,5.868611,0.4
KRDU,5.868611,0.2
KSEA,5.868611,0.8
KSFO,5.868611,0.5
KSLC,5.868611,0.5
KSTL,5.868611,1.0
KTPA,5.868611,0.3
KATL,5.885278,1.3
KBNA,5.885278,0.3
KBWI,5.885278,0.2
KCLE,5.885278,0.2
KCMH,5.885278,0.5
KDCA,5.885278,1.0
KDEN,5.885278,2.0
KDFW,5.885278,1.0
KHOU,5.885278,0.3
KIAH,5.885278,0.3
KJFK,5.885278,0.8
KLAX,5.885278,0.5
KLGA,5.885278,0.3
KMCI,5.885278,0.2
KMEM,5.885278,0.5
KMIA,5.885278,0.6
KORD,5.885278,0.8
KPHL,5.885278,0.5
KPSP,5.885278,0.3
KRDU,5.885278,0.7
KSAN,5.885278,0.5
KSEA,5.885278,0.2
KSNA,5.885278,0.5
KTPA,5.885278,0.7
KTUL,5.885278,0.2
KATL,5.901944,2.4
KBNA,5.901944,0.5
KBOS,5.901944,0.3
KBUR,5.901944,0.5
KBWI,5.901944,0.8
KCLE,5.901944,1.0
KCLT,5.901944,0.7
KDCA,5.901944,0.3
KDEN,5.901944,0.2
KDFW,5.901944,0.8
KDTW,5.901944,0.5
KEWR,5.901944,0.8
KFLL,5.901944,0.2
KHOU,5.901944,0.7
KIAD,5.901944,0.3
KJFK,5.901944,0.5
KLAX,5.901944,0.8
KLGA,5.901944,0.7
KMDW,5.901944,1.0
KMEM,5.901944,0.5
KMIA,5.901944,0.5
KMKE,5.901944,0.5
KOAK,5.901944,0.3
KORD,5.901944,2.4
KPHL,5.901944,0.5
KPHX,5.901944,0.2
KSAN,5.901944,0.2
KSEA,5.901944,0.5
KSFO,5.901944,0.8
KSJC,5.901944,0.5
KTPA,5.901944,0.8
KTUL,5.901944,0.2
KXNA,5.901944,0.2
KATL,5.918611,1.8
KBOS,5.918611,0.5
KCLE,5.918611,0.7
KCVG,5.918611,0.8
KDAL,5.918611,0.2
KDEN,5.918611,1.8
KDFW,5.918611,0.9
KDTW,5.918611,0.7
KEWR,5.918611,0.7
KHOU,5.918611,0.8
KIAD,5.918611,0.5
KIAH,5.918611,0.3
KIND,5.918611,0.5
KJFK,5.918611,0.2
KLAX,5.918611,0.2
KLGA,5.918611,0.6
KMCO,5.918611,0.7
KMDW,5.918611,0.2
KMSP,5.918611,0.8
KOAK,5.918611,0.3
KORD,5.918611,0.8
KPDX,5.918611,0.5
KPHL,5.918611,0.2
KPHX,5.918611,0.2
KRDU,5.918611,0.5
KRSW,5.918611,0.2
KSFO,5.918611,0.7
KSTL,5.918611,0.3
KTPA,5.918611,0.4
KTUL,5.918611,0.2
KATL,5.935278,1.4
KBNA,5.935278,0.5
KBWI,5.935278,0.3
KCLE,5.935278,0.7
KCLT,5.935278,0.7
KDCA,5.935278,0.5
KDEN,5.935278,0.5
KDFW,5.935278,0.9
KDTW,5.935278,0.2
KEWR,5.935278,0.7
KIAH,5.935278,0.6
KJFK,5.935278,0.3
KLAX,5.935278,1.0
KLGA,5.935278,0.5
KMCO,5.935278,0.3
KMDW,5.935278,0.5
KMIA,5.935278,0.2
KMSP,5.935278,0.5
KORD,5.935278,1.2
KPDX,5.935278,0.8
KPHX,5.935278,0.3
KSAN,5.935278,0.5
KSEA,5.935278,0.8
KSFO,5.935278,0.5
KSMF,5.935278,0.3
KSNA,5.935278,0.2
KSTL,5.935278,0.8
KXNA,5.935278,0.3
KATL,5.951944,1.9
KBOS,5.951944,0.7
KCMH,5.951944,0.8
KCOS,5.951944,0.5
KDAL,5.951944,0.2
KDEN,5.951944,2.7
KDFW,5.951944,0.3
KDSM,5.951944,0.5
KEWR,5.951944,0.2
KHOU,5.951944,0.5
KIAD,5.951944,0.2
KIAH,5.951944,0.2
KIND,5.951944,0.3
KLAX,5.951944,1.2
KLGA,5.951944,1.0
KMCO,5.951944,0.7
KMDW,5.951944,0.5
KMEM,5.951944,1.3
KMIA,5.951944,0.2
KMSP,5.951944,0.3
KOAK,5.951944,0.3
KORD,5.951944,2.2
KPHL,5.951944,0.5
KRDU,5.951944,0.7
KSAN,5.951944,0.3
KSFO,5.951944,0.5
KTUL,5.951944,0.5
KABQ,5.968611,0.5
KATL,5.968611,0.9
KBNA,5.968611,0.5
KBOS,5.968611,0.3
KCLE,5.968611,0.7
KCLT,5.968611,0.5
KCMH,5.968611,0.5
KCVG,5.968611,0.3
KDAL,5.968611,0.3
KDCA,5.968611,1.0
KDEN,5.968611,2.8
KDFW,5.968611,0.7
KDTW,5.968611,1.0
KEWR,5.968611,0.2
KFLL,5.968611,0.8
KHOU,5.968611,0.2
KIAD,5.968611,0.3
KIAH,5.968611,0.5
KJFK,5.968611,0.5
KLAX,5.968611,0.7
KLGA,5.968611,0.2
KMCI,5.968611,0.3
KMDW,5.968611,0.3
KMEM,5.968611,0.2
KMIA,5.968611,0.5
KOAK,5.968611,0.5
KONT,5.968611,0.3
KORD,5.968611,1.8
KPDX,5.968611,0.7
KPHX,5.968611,1.0
KSEA,5.968611,0.8
KSFO,5.968611,0.3
KSNA,5.968611,0.5
KSTL,5.968611,0.2
KTPA,5.968611,0.7
KTUS,5.968611,0.2
KABQ,5.985278,0.3
KATL,5.985278,1.7
KBOS,5.985278,0.8
