airport,time,count
KPHL,5.251944,0.2
KPHX,5.251944,0.5
KRDU,5.251944,0.5
KSEA,5.251944,0.5
KSFO,5.251944,1.4
KSJC,5.251944,0.2
KSLC,5.251944,1.1
KSTL,5.251944,0.2
KTPA,5.251944,0.2
KTUL,5.251944,0.2
KXNA,5.251944,0.3
KABQ,5.268611,0.3
KATL,5.268611,1.8
KBOS,5.268611,0.8
KBUR,5.268611,0.5
KCLT,5.268611,0.3
KDAL,5.268611,0.3
KDCA,5.268611,0.4
KDEN,5.268611,0.4
KDFW,5.268611,0.6
KDTW,5.268611,0.3
KEWR,5.268611,0.7
KFAT,5.268611,0.2
KFLL,5.268611,0.3
KIAH,5.268611,0.7
KIND,5.268611,1.0
KJFK,5.268611,1.5
KLAX,5.268611,1.9
KLGA,5.268611,1.0
KMCO,5.268611,0.3
KMIA,5.268611,0.3
KMKE,5.268611,0.5
KMSP,5.268611,1.5
KORD,5.268611,2.0
KPHL,5.268611,1.0
KPHX,5.268611,0.5
KRDU,5.268611,0.5
KSEA,5.268611,0.5
KSLC,5.268611,1.5
KSNA,5.268611,0.2
KTPA,5.268611,0.8
KATL,5.285278,1.1
KBNA,5.285278,0.5
KBOS,5.285278,0.5
KBUR,5.285278,0.7
KBWI,5.285278,0.5
KCLT,5.285278,0.2
KDCA,5.285278,1.0
KDEN,5.285278,1.2
KDFW,5.285278,0.7
KDTW,5.285278,0.2
KELP,5.285278,0.3
KEWR,5.285278,0.7
KHOU,5.285278,0.3
KIAD,5.285278,0.9
KIAH,5.285278,2.2
KJFK,5.285278,0.3
KLAX,5.285278,0.8
KMCI,5.285278,0.3
KMCO,5.285278,0.7
KMIA,5.285278,0.5
KMSP,5.285278,0.3
KORD,5.285278,0.7
KPDX,5.285278,0.7
KPHL,5.285278,1.0
KPHX,5.285278,0.5
KSDF,5.285278,0.5
KSFO,5.285278,1.8
KSLC,5.285278,1.3
KSNA,5.285278,0.3
KTPA,5.285278,0.3
KABQ,5.301944,0.2
KATL,5.301944,1.0
KBOS,5.301944,0.5
KBUR,5.301944,0.5
KCLE,5.301944,0.7
KCVG,5.301944,1.0
KDCA,5.301944,0.3
KDFW,5.301944,1.5
KEWR,5.301944,0.8
KFLL,5.301944,0.2
KIAH,5.301944,0.2
KJFK,5.301944,0.7
KLAX,5.301944,0.5
KLGA,5.301944,1.3
KLIT,5.301944,0.2
KMCO,5.301944,0.5
KMEM,5.301944,0.3
KMIA,5.301944,0.5
KMSP,5.301944,0.3
KMSY,5.301944,0.5
KORD,5.301944,1.6
KPDX,5.301944,0.3
KPHL,5.301944,0.5
KRDU,5.301944,0.7
KSEA,5.301944,1.0
KSLC,5.301944,0.7
KTPA,5.301944,0.5
KATL,5.318611,1.0
KBNA,5.318611,0.5
KBOS,5.318611,0.7
KBWI,5.318611,0.5
KCLE,5.318611,0.2
KCLT,5.318611,0.3
KCOS,5.318611,0.5
KDCA,5.318611,0.5
KDEN,5.318611,0.6
KEWR,5.318611,0.5
KFAT,5.318611,0.2
KIAD,5.318611,0.2
KIAH,5.318611,1.1
KIND,5.318611,0.2
KJFK,5.318611,1.5
KLAX,5.318611,1.1
KLGA,5.318611,0.5
KMCO,5.318611,0.5
KMDW,5.318611,0.5
KMEM,5.318611,0.5
KMIA,5.318611,0.5
KMSP,5.318611,0.5
KORD,5.318611,2.1
KPDX,5.318611,0.2
KPHL,5.318611,0.5
KPHX,5.318611,0.5
KRDU,5.318611,0.3
KSAN,5.318611,0.5
KSDF,5.318611,0.5
KSEA,5.318611,0.3
KSFO,5.318611,1.0
KSLC,5.318611,1.3
KSMF,5.318611,0.3
KSNA,5.318611,0.2
KSTL,5.318611,0.2
KTPA,5.318611,0.7
KATL,5.335278,1.7
KBOS,5.335278,0.8
KBWI,5.335278,0.5
KCLE,5.335278,0.3
KDCA,5.335278,0.2
KDEN,5.335278,0.5
KDFW,5.335278,1.3
KDTW,5.335278,0.2
KEWR,5.335278,0.7
KFAT,5.335278,0.5
KFLL,5.335278,0.3
KIAD,5.335278,0.7
KIAH,5.335278,1.0
KJFK,5.335278,0.2
KLAX,5.335278,2.4
KLGA,5.335278,0.5
KMCI,5.335278,0.2
KMDW,5.335278,0.5
KMIA,5.335278,1.0
KMSP,5.335278,0.3
KOAK,5.335278,0.2
KORD,5.335278,0.6
KPBI,5.335278,0.2
KPDX,5.335278,0.2
KPHL,5.335278,0.5
KPSP,5.335278,0.5
KRDU,5.335278,0.3
KSAN,5.335278,0.3
KSDF,5.335278,0.7
KSEA,5.335278,0.2
KSFO,5.335278,0.8
KSJC,5.335278,0.2
KSLC,5.335278,1.5
KTPA,5.335278,0.2
KTUL,5.335278,0.5
KATL,5.351944,1.3
KBOS,5.351944,0.5
KBUR,5.351944,0.5
KCMH,5.351944,0.3
KDCA,5.351944,1.0
KDEN,5.351944,0.6
KDFW,5.351944,1.0
KDSM,5.351944,0.3
KDTW,5.351944,0.3
KEWR,5.351944,0.8
KFLL,5.351944,0.2
KIND,5.351944,0.8
KJFK,5.351944,1.0
KLGA,5.351944,0.5
KMEM,5.351944,0.5
KMKE,5.351944,0.3
KMSY,5.351944,0.2
KORD,5.351944,2.2
KPHL,5.351944,0.2
KPHX,5.351944,0.5
KSEA,5.351944,0.2
KSFO,5.351944,1.4
KSJC,5.351944,0.2
KSLC,5.351944,0.8
KSMF,5.351944,0.5
KSNA,5.351944,0.3
KSTL,5.351944,0.3
KTPA,5.351944,0.3
KTUS,5.351944,0.5
KATL,5.368611,1.8
KBNA,5.368611,0.9
KBOS,5.368611,1.8
KBWI,5.368611,0.3
KCLE,5.368611,0.5
KCLT,5.368611,0.2
KDAL,5.368611,0.5
KDCA,5.368611,0.2
KDEN,5.368611,0.5
KDFW,5.368611,1.0
KDTW,5.368611,0.5
KELP,5.368611,0.2
KEWR,5.368611,1.0
KFLL,5.368611,0.8
KIAD,5.368611,0.5
KIAH,5.368611,0.8
KJFK,5.368611,1.5
KLAX,5.368611,1.1
KLGA,5.368611,1.2
KMCO,5.368611,0.5
KMEM,5.368611,0.5
KONT,5.368611,0.2
KORD,5.368611,1.5
KPDX,5.368611,0.3
KPHL,5.368611,0.5
KPHX,5.368611,0.5
KRDU,5.368611,0.5
KSAN,5.368611,0.3
KSDF,5.368611,0.3
KSEA,5.368611,0.5
KSFO,5.368611,0.5
KSLC,5.368611,0.8
KSMF,5.368611,0.3
KTPA,5.368611,0.2
KTUL,5.368611,0.5
KTUS,5.368611,0.2
KXNA,5.368611,0.5
KABQ,5.385278,0.2
KATL,5.385278,1.2
KBOS,5.385278,0.5
KBWI,5.385278,0.5
KCLE,5.385278,0.2
KCLT,5.385278,1.1
KCVG,5.385278,0.3
KDAL,5.385278,0.3
KDCA,5.385278,0.8
KDEN,5.385278,0.5
KDFW,5.385278,1.0
KDSM,5.385278,0.5
KEWR,5.385278,0.5
KFLL,5.385278,0.2
KHOU,5.385278,0.2
KIAD,5.385278,0.6
KIAH,5.385278,1.0
KIND,5.385278,0.2
KJFK,5.385278,0.8
KLAX,5.385278,1.3
KLGA,5.385278,0.5
KMCI,5.385278,0.3
KMIA,5.385278,0.3
KMKE,5.385278,0.5
KMSP,5.385278,0.5
KMSY,5.385278,0.2
KOAK,5.385278,0.6
KOKC,5.385278,0.5
KORD,5.385278,2.1
KPHL,5.385278,1.2
KPHX,5.385278,0.5
KRSW,5.385278,1.0
KSAN,5.385278,0.2
KSEA,5.385278,0.3
KSFO,5.385278,0.7
KSLC,5.385278,1.7
KSTL,5.385278,0.5
KTPA,5.385278,0.5
KATL,5.401944,2.1
KBNA,5.401944,0.2
KBOS,5.401944,1.0
KBWI,5.401944,0.7
KCLE,5.401944,0.7
KCLT,5.401944,0.5
KDCA,5.401944,0.3
KDEN,5.401944,0.2
KDFW,5.401944,1.3
KEWR,5.401944,1.0
KHOU,5.401944,0.2
KIAD,5.401944,0.5
KIAH,5.401944,0.2
KIND,5.401944,0.6
KJFK,5.401944,0.7
KLAX,5.401944,1.3
KLGA,5.401944,0.5
KLGB,5.401944,0.5
KMDW,5.401944,0.7
KMKE,5.401944,0.5
KMSY,5.401944,0.5
KOAK,5.401944,0.5
KOKC,5.401944,0.2
KORD,5.401944,1.8
KPHL,5.401944,0.3
KPHX,5.401944,0.2
KSFO,5.401944,1.0
KSLC,5.401944,1.5
KSTL,5.401944,0.2
KTPA,5.401944,0.2
KATL,5.418611,1.4
KBNA,5.418611,0.3
KBOS,5.418611,0.4
KCLE,5.418611,0.5
KCLT,5.418611,0.5
KCMH,5.418611,0.3
KDAL,5.418611,0.3
KDCA,5.418611,0.7
KDEN,5.418611,0.3
KDFW,5.418611,1.5
KELP,5.418611,0.3
KEWR,5.418611,1.0
KFLL,5.418611,0.7
KIAH,5.418611,0.5
KJFK,5.418611,1.5
KLAX,5.418611,0.4
KMIA,5.418611,0.5
KMKE,5.418611,0.5
KMSY,5.418611,0.2
KORD,5.418611,0.8
KPHL,5.418611,0.2
KPHX,5.418611,0.5
KSEA,5.418611,0.7
KSFO,5.418611,1.3
KSJC,5.418611,0.8
KSLC,5.418611,0.7
KSNA,5.418611,0.2
KSTL,5.418611,0.7
KTUS,5.418611,0.5
KATL,5.435278,1.3
KBOS,5.435278,0.3
KBWI,5.435278,0.5
KCLT,5.435278,0.5
KDCA,5.435278,0.3
KDFW,5.435278,0.6
KDSM,5.435278,0.5
KFAT,5.435278,0.2
KHOU,5.435278,0.5
KIAH,5.435278,1.0
KJFK,5.435278,0.5
KLAX,5.435278,0.8
KLGA,5.435278,0.5
KMCI,5.435278,0.2
KMCO,5.435278,0.5
KMDW,5.435278,0.5
KMIA,5.435278,0.6
KMSP,5.435278,0.8
KMSY,5.435278,0.3
KOKC,5.435278,0.3
KORD,5.435278,1.3
KPBI,5.435278,0.5
KPHL,5.435278,0.5
KPHX,5.435278,0.7
KSAN,5.435278,0.3
KSEA,5.435278,0.7
KSFO,5.435278,0.7
KSJC,5.435278,0.2
KSLC,5.435278,1.0
KTPA,5.435278,0.7
KATL,5.451944,1.3
KBOS,5.451944,0.3
KBUR,5.451944,0.5
KBWI,5.451944,0.2
KCID,5.451944,0.2
KCLT,5.451944,0.2
KDCA,5.451944,0.5
KDEN,5.451944,1.2
KDFW,5.451944,1.2
KDTW,5.451944,0.5
KEWR,5.451944,1.5
KFLL,5.451944,0.5
KHOU,5.451944,0.2
KIAD,5.451944,0.3
KIAH,5.451944,0.8
KIND,5.451944,0.5
KJFK,5.451944,0.6
KLAX,5.451944,0.4
KLGA,5.451944,0.7
KMCO,5.451944,0.3
KMIA,5.451944,0.7
KMSP,5.451944,0.6
KOKC,5.451944,0.3
KORD,5.451944,1.9
KPDX,5.451944,0.3
KPHL,5.451944,0.5
KRDU,5.451944,0.2
KSAN,5.451944,0.5
KSEA,5.451944,0.5
KSFO,5.451944,1.9
KSLC,5.451944,1.0
KSTL,5.451944,0.7
KXNA,5.451944,0.5
KATL,5.468611,1.7
KBNA,5.468611,0.2
KBOS,5.468611,1.5
KCLE,5.468611,0.3
KCMH,5.468611,0.3
KCVG,5.468611,0.5
KDAL,5.468611,0.3
KDCA,5.468611,1.0
KDEN,5.468611,1.0
KDFW,5.468611,1.3
KELP,5.468611,0.5
KEWR,5.468611,1.0
KHOU,5.468611,0.2
KIAD,5.468611,0.5
KIAH,5.468611,0.9
KIND,5.468611,0.3
KLAX,5.468611,0.8
KLGA,5.468611,0.6
KMCI,5.468611,1.0
KMEM,5.468611,0.2
KMIA,5.468611,0.3
KMKE,5.468611,0.2
KOKC,5.468611,0.5
KORD,5.468611,1.6
KPBI,5.468611,0.3
KPDX,5.468611,0.5
KPHL,5.468611,0.5
KPHX,5.468611,0.5
KSAN,5.468611,0.7
KSDF,5.468611,0.2
KSEA,5.468611,0.5
KSFO,5.468611,0.5
KSLC,5.468611,1.0
KSNA,5.468611,0.5
KSTL,5.468611,0.7
KXNA,5.468611,0.5
KABQ,5.485278,0.2
KATL,5.485278,2.2
KBOS,5.485278,0.7
KBWI,5.485278,1.0
KCLE,5.485278,0.5
KCMH,5.485278,0.5
KDCA,5.485278,0.5
KDEN,5.485278,1.0
KDFW,5.485278,1.2
KDTW,5.485278,0.2
KEWR,5.485278,0.2
KIAD,5.485278,0.2
KIAH,5.485278,1.0
KIND,5.485278,0.2
KJFK,5.485278,1.5
KLAX,5.485278,0.5
KLGA,5.485278,0.7
KMCO,5.485278,0.7
KMDW,5.485278,0.7
KMEM,5.485278,0.5
KMIA,5.485278,1.0
KMSP,5.485278,0.5
KONT,5.485278,0.3
KORD,5.485278,1.7
KPDX,5.485278,0.3
KPHL,5.485278,0.2
KPHX,5.485278,0.3
KSFO,5.485278,1.0
KSLC,5.485278,0.8
KSNA,5.485278,0.2
KTPA,5.485278,0.7
KTUL,5.485278,0.8
KXNA,5.485278,0.2
KATL,5.501944,1.9
KBNA,5.501944,0.3
KBOS,5.501944,0.3
KBWI,5.501944,0.2
KCLE,5.501944,0.2
KDCA,5.501944,0.5
KDEN,5.501944,0.3
KDFW,5.501944,0.9
KDTW,5.501944,0.5
KEWR,5.501944,0.8
KFLL,5.501944,0.7
KHOU,5.501944,0.5
KIAH,5.501944,0.5
KIND,5.501944,0.3
KJFK,5.501944,0.8
KLAX,5.501944,0.8
KLGA,5.501944,0.2
KLGB,5.501944,0.5
KMCO,5.501944,0.2
KMDW,5.501944,0.3
KMIA,5.501944,0.5
KMSP,5.501944,1.0
KORD,5.501944,0.5
KPHL,5.501944,0.2
KSDF,5.501944,0.5
KSEA,5.501944,0.5
KSFO,5.501944,1.4
KSLC,5.501944,1.0
KSTL,5.501944,0.5
KTPA,5.501944,0.5
KABQ,5.518611,0.5
KATL,5.518611,1.2
KBOS,5.518611,1.2
KBWI,5.518611,0.3
KCLE,5.518611,0.3
KCMH,5.518611,0.5
KCVG,5.518611,0.7
KDCA,5.518611,0.8
KDEN,5.518611,0.5
KDFW,5.518611,0.8
KDTW,5.518611,0.8
KEWR,5.518611,0.5
KFLL,5.518611,0.5
KHOU,5.518611,1.3
KIAD,5.518611,0.3
KIAH,5.518611,0.9
KIND,5.518611,0.3
KJFK,5.518611,0.3
KLAX,5.518611,1.2
KLGA,5.518611,0.8
KLIT,5.518611,0.5
KMCI,5.518611,0.3
KMCO,5.518611,0.5
KMDW,5.518611,0.5
KMIA,5.518611,0.8
KMKE,5.518611,0.2
KORD,5.518611,1.6
KPHX,5.518611,0.5
KSEA,5.518611,0.3
KSFO,5.518611,0.7
KSLC,5.518611,1.0
KSMF,5.518611,0.2
KSTL,5.518611,0.5
KTPA,5.518611,0.7
KTUS,5.518611,0.3
KATL,5.535278,2.4
KBNA,5.535278,0.2
KBOS,5.535278,0.8
KBUR,5.535278,0.2
KBWI,5.535278,0.2
KCLE,5.535278,0.3
KCMH,5.535278,0.2
KCOS,5.535278,0.2
KCVG,5.535278,0.5
KDCA,5.535278,0.5
KDEN,5.535278,0.5
KDFW,5.535278,1.5
KDSM,5.535278,0.2
KELP,5.535278,0.2
KIAH,5.535278,0.5
KIND,5.535278,0.2
KJFK,5.535278,1.8
KLAX,5.535278,0.4
KLGA,5.535278,1.0
KLGB,5.535278,0.2
KMCO,5.535278,0.2
KMIA,5.535278,0.2
KMKE,5.535278,1.3
KMSP,5.535278,1.1
KOAK,5.535278,0.3
KONT,5.535278,0.2
KORD,5.535278,1.2
KPDX,5.535278,0.2
KPHL,5.535278,0.2
KPHX,5.535278,1.3
KSAN,5.535278,0.5
KSEA,5.535278,0.5
KSFO,5.535278,0.8
KSLC,5.535278,1.3
KSMF,5.535278,0.2
KSNA,5.535278,0.3
KSTL,5.535278,0.3
KTPA,5.535278,0.3
KATL,5.551944,1.8
KBOS,5.551944,2.4
KCLE,5.551944,1.0
KCLT,5.551944,0.5
KCMH,5.551944,0.5
KDCA,5.551944,0.4
KDEN,5.551944,0.7
KDFW,5.551944,0.9
KEWR,5.551944,0.5
KHOU,5.551944,0.5
KIAH,5.551944,0.4
KJFK,5.551944,0.5
KLAX,5.551944,1.0
KLGA,5.551944,0.7
KMCO,5.551944,0.7
KMDW,5.551944,0.3
KMIA,5.551944,0.8
KMSP,5.551944,0.2
KMSY,5.551944,0.5
KOKC,5.551944,0.2
KORD,5.551944,1.8
KPHL,5.551944,0.2
KPHX,5.551944,0.5
KRSW,5.551944,0.6
KSAN,5.551944,0.7
KSFO,5.551944,1.7
KSLC,5.551944,0.7
KTPA,5.551944,0.3
KXNA,5.551944,0.6
KATL,5.568611,1.2
KBNA,5.568611,1.0
KBUR,5.568611,0.3
KBWI,5.568611,0.3
KCLE,5.568611,0.5
KCVG,5.568611,0.2
KDEN,5.568611,0.8
KDFW,5.568611,1.9
KDTW,5.568611,0.3
KELP,5.568611,0.3
KEWR,5.568611,0.7
KIAH,5.568611,0.5
KJFK,5.568611,1.4
KLAX,5.568611,0.7
KLGA,5.568611,0.8
KMCO,5.568611,0.3
KMDW,5.568611,0.8
KMIA,5.568611,0.5
KORD,5.568611,0.9
KPDX,5.568611,0.2
KPHL,5.568611,0.3
KPHX,5.568611,0.2
KSEA,5.568611,0.2
KSFO,5.568611,0.7
KSLC,5.568611,1.3
KSTL,5.568611,0.3
KTUL,5.568611,0.5
KTUS,5.568611,0.3
KATL,5.585278,1.7
KBOS,5.585278,0.2
KBWI,5.585278,0.2
KCLE,5.585278,0.7
KCLT,5.585278,0.3
KCMH,5.585278,0.2
KCOS,5.585278,0.2
KDAL,5.585278,1.0
KDCA,5.585278,1.5
KDEN,5.585278,0.5
KDFW,5.585278,1.5
KELP,5.585278,0.3
KEWR,5.585278,1.3
KHOU,5.585278,1.1
KIAH,5.585278,1.0
KJFK,5.585278,0.3
KLIT,5.585278,0.2
KMCI,5.585278,0.5
KMCO,5.585278,0.2
KMEM,5.585278,0.5
KMSP,5.585278,0.3
KORD,5.585278,1.5
KPHL,5.585278,1.2
KPHX,5.585278,0.6
KSAN,5.585278,0.2
KSEA,5.585278,0.3
KSFO,5.585278,0.3
KSLC,5.585278,0.7
KSMF,5.585278,0.3
KSNA,5.585278,0.5
KTPA,5.585278,0.3
KXNA,5.585278,0.3
KATL,5.601944,2.1
KBNA,5.601944,0.5
KBOS,5.601944,0.8
KCLE,5.601944,0.8
KCMH,5.601944,0.3
KDEN,5.601944,0.5
KDFW,5.601944,1.8
KDTW,5.601944,0.4
KEWR,5.601944,0.2
KIAH,5.601944,0.2
KIND,5.601944,0.3
KJFK,5.601944,1.1
KLAX,5.601944,1.1
KLGA,5.601944,0.8
KMCO,5.601944,0.3
KMIA,5.601944,1.0
KMKE,5.601944,0.5
KMSP,5.601944,0.2
KOKC,5.601944,1.0
KORD,5.601944,0.5
KPDX,5.601944,0.2
KRSW,5.601944,0.4
KSAN,5.601944,0.3
KSFO,5.601944,0.2
KSJC,5.601944,0.3
KSLC,5.601944,0.3
KSMF,5.601944,0.3
KSTL,5.601944,1.0
KTUL,5.601944,0.5
KABQ,5.618611,0.3
KATL,5.618611,2.0
KBNA,5.618611,0.7
KBOS,5.618611,1.0
KBWI,5.618611,0.5
KDCA,5.618611,0.7
KDEN,5.618611,0.3
KDFW,5.618611,0.7
KEWR,5.618611,0.5
KHOU,5.618611,0.3
KIAH,5.618611,0.8
KJFK,5.618611,1.2
KLAX,5.618611,0.3
KLGA,5.618611,0.2
KMCO,5.618611,0.2
KMIA,5.618611,0.2
KMSP,5.618611,0.2
KORD,5.618611,0.8
KPDX,5.618611,0.2
KPHL,5.618611,0.2
KPHX,5.618611,1.1
KRDU,5.618611,0.2
KSEA,5.618611,0.5
KSFO,5.618611,1.3
KSLC,5.618611,0.7
KSNA,5.618611,0.2
KTPA,5.618611,0.3
KTUS,5.618611,0.2
KXNA,5.618611,0.2
KATL,5.635278,2.5
KBUR,5.635278,0.3
KCLT,5.635278,0.5
KCVG,5.635278,0.2
KDCA,5.635278,0.2
KDEN,5.635278,0.5
KDFW,5.635278,1.3
KDTW,5.635278,0.8
KEWR,5.635278,1.2
KFAT,5.635278,0.5
KFLL,5.635278,0.3
KIAD,5.635278,0.5
KIAH,5.635278,1.6
KIND,5.635278,1.0
KJFK,5.635278,0.2
KLAX,5.635278,0.5
KLIT,5.635278,0.3
KMCI,5.635278,1.0
KMCO,5.635278,0.3
KMEM,5.635278,0.2
KMIA,5.635278,0.8
KMSP,5.635278,0.2
KONT,5.635278,0.2
KORD,5.635278,2.3
KPHL,5.635278,0.5
KPHX,5.635278,0.5
KRSW,5.635278,0.2
KSFO,5.635278,0.3
KSLC,5.635278,0.2
KSMF,5.635278,0.2
KSTL,5.635278,0.5
KATL,5.651944,1.2
KBNA,5.651944,0.3
KBOS,5.651944,0.5
KBUR,5.651944,0.2
KBWI,5.651944,0.3
KCOS,5.651944,0.3
KDCA,5.651944,0.3
KDEN,5.651944,0.7
KDFW,5.651944,0.8
KDTW,5.651944,1.3
KEWR,5.651944,0.5
KFLL,5.651944,0.5
KJFK,5.651944,0.5
KLAX,5.651944,1.1
KLGA,5.651944,1.2
KMCO,5.651944,0.5
KMDW,5.651944,0.5
KMIA,5.651944,0.7
KMSP,5.651944,0.2
KORD,5.651944,2.6
KPHX,5.651944,0.3
KSAN,5.651944,0.2
KSEA,5.651944,0.5
KSFO,5.651944,0.8
KSMF,5.651944,0.3
KTPA,5.651944,0.5
KTUS,5.651944,0.2
KATL,5.668611,1.2
KBNA,5.668611,0.5
KBOS,5.668611,0.4
KBUR,5.668611,0.2
KCOS,5.668611,0.2
KCVG,5.668611,0.5
KDAL,5.668611,0.2
KDCA,5.668611,0.7
KDEN,5.668611,0.7
KDFW,5.668611,0.4
KDTW,5.668611,0.2
KEWR,5.668611,0.8
KHOU,5.668611,1.0
KIAD,5.668611,0.2
KIAH,5.668611,1.0
KJFK,5.668611,0.8
KLAX,5.668611,0.5
KLGA,5.668611,0.3
KMCI,5.668611,0.3
KMIA,5.668611,0.5
KOAK,5.668611,0.3
KONT,5.668611,0.3
KORD,5.668611,1.5
KPHL,5.668611,0.5
KPHX,5.668611,0.5
KSEA,5.668611,0.8
KSFO,5.668611,0.4
KSMF,5.668611,0.3
KSTL,5.668611,0.5
KTPA,5.668611,0.2
KATL,5.685278,1.8
KBOS,5.685278,0.8
KBWI,5.685278,0.3
KDCA,5.685278,0.3
KDEN,5.685278,1.6
KDFW,5.685278,0.6
KDSM,5.685278,0.3
KDTW,5.685278,1.0
KEWR,5.685278,0.5
KIAH,5.685278,0.8
KJFK,5.685278,0.9
KLAX,5.685278,1.0
KLGA,5.685278,0.2
KLGB,5.685278,0.3
KLIT,5.685278,0.3
KMCI,5.685278,0.3
KMCO,5.685278,0.5
KMSP,5.685278,1.0
KONT,5.685278,0.5
KORD,5.685278,1.5
KPDX,5.685278,0.3
KPHX,5.685278,0.7
KRDU,5.685278,0.2
KSFO,5.685278,0.3
KSLC,5.685278,0.2
KSMF,5.685278,0.5
KSNA,5.685278,0.5
KSTL,5.685278,0.3
KTPA,5.685278,0.7
KTUS,5.685278,0.2
KABQ,5.701944,0.5
KATL,5.701944,1.8
KBNA,5.701944,1.2
KBOS,5.701944,1.2
KBUR,5.701944,1.1
KCID,5.701944,0.3
KCMH,5.701944,0.5
KCVG,5.701944,0.3
KDAL,5.701944,0.2
KDCA,5.701944,0.7
KDEN,5.701944,1.1
KDFW,5.701944,1.2
KDTW,5.701944,1.8
KEWR,5.701944,0.5
KFLL,5.701944,0.2
KHOU,5.701944,0.4
KIAH,5.701944,0.2
KJFK,5.701944,0.9
KLAX,5.701944,1.0
KLGA,5.701944,0.9
KMCO,5.701944,1.0
KMEM,5.701944,0.3
KMIA,5.701944,1.0
KMSP,5.701944,0.5
KMSY,5.701944,0.5
KORD,5.701944,0.9
KPHL,5.701944,0.3
KPHX,5.701944,0.6
KRDU,5.701944,1.0
KSAN,5.701944,0.2
KSFO,5.701944,0.7
KSMF,5.701944,0.2
KATL,5.718611,1.9
KBNA,5.718611,0.3
KBOS,5.718611,0.7
KBWI,5.718611,0.3
KCLE,5.718611,0.2
KCLT,5.718611,0.5
KCVG,5.718611,0.2
KDAL,5.718611,0.3
KDCA,5.718611,0.8
KDEN,5.718611,0.5
KDFW,5.718611,0.3
KDTW,5.718611,0.9
KEWR,5.718611,0.5
KHOU,5.718611,0.5
KIAH,5.718611,1.0
KJFK,5.718611,0.8
KLAX,5.718611,0.2
KLGA,5.718611,0.3
KMCI,5.718611,0.3
KMCO,5.718611,0.2
KMIA,5.718611,0.5
KORD,5.718611,2.0
KPDX,5.718611,0.5
KPHX,5.718611,0.7
KSEA,5.718611,0.3
KSFO,5.718611,1.1
KSMF,5.718611,0.5
KSTL,5.718611,0.3
KATL,5.735278,1.4
KBOS,5.735278,1.0
KBWI,5.735278,0.2
KCLT,5.735278,0.2
KCMH,5.735278,0.3
KDCA,5.735278,0.3
KDEN,5.735278,2.1
KDFW,5.735278,1.2
KDTW,5.735278,1.0
KJFK,5.735278,1.0
KLAX,5.735278,0.2
KLGA,5.735278,0.4
KMCI,5.735278,0.5
KMDW,5.735278,0.3
KMEM,5.735278,0.3
KMIA,5.735278,0.8
KMSY,5.735278,1.0
KOKC,5.735278,0.5
KONT,5.735278,0.5
KORD,5.735278,1.4
KPHL,5.735278,0.5
KPHX,5.735278,1.0
KRDU,5.735278,0.2
KRSW,5.735278,0.3
KSAN,5.735278,0.3
KSDF,5.735278,0.3
KSEA,5.735278,0.2
KSFO,5.735278,0.4
KSNA,5.735278,0.3
KSTL,5.735278,0.5
KXNA,5.735278,0.2
KATL,5.751944,1.9
KBNA,5.751944,0.3
KBOS,5.751944,0.7
KBWI,5.751944,0.8
KCID,5.751944,0.2
KCLE,5.751944,0.2
KCLT,5.751944,0.5
KCVG,5.751944,0.5
KDEN,5.751944,1.0
KDFW,5.751944,1.5
KDTW,5.751944,1.2
KEWR,5.751944,0.8
KIAD,5.751944,0.3
KIAH,5.751944,1.0
KJFK,5.751944,1.2
KLAX,5.751944,1.6
KLGA,5.751944,0.8
KMCI,5.751944,0.2
KMCO,5.751944,0.2
KMDW,5.751944,0.3
KMEM,5.751944,0.3
KMIA,5.751944,0.7
KMSP,5.751944,0.3
KOKC,5.751944,0.3
KONT,5.751944,0.2
KORD,5.751944,1.7
KPDX,5.751944,0.2
KPHL,5.751944,0.8
KPHX,5.751944,0.3
KRDU,5.751944,0.5
KSFO,5.751944,1.0
KTUS,5.751944,0.2
KATL,5.768611,2.4
KBNA,5.768611,0.8
KBOS,5.768611,1.3
KBUR,5.768611,0.3
KCMH,5.768611,0.2
KCVG,5.768611,0.2
KDCA,5.768611,0.3
KDEN,5.768611,0.8
KDFW,5.768611,1.4
KDTW,5.768611,1.8
KEWR,5.768611,0.4
KFLL,5.768611,0.8
KHOU,5.768611,0.3
KIAH,5.768611,1.3
KJFK,5.768611,0.7
KLAX,5.768611,0.2
KLGA,5.768611,0.8
KMCI,5.768611,0.5
KMCO,5.768611,0.8
KMDW,5.768611,0.5
KMIA,5.768611,0.2
KMSY,5.768611,0.3
KORD,5.768611,1.9
KPHX,5.768611,0.7
KSAN,5.768611,0.2
KSEA,5.768611,0.5
KSFO,5.768611,0.7
KTPA,5.768611,0.5
KTUL,5.768611,0.3
KATL,5.785278,1.1
KBNA,5.785278,0.2
KBOS,5.785278,1.5
KBUR,5.785278,0.7
KCID,5.785278,0.5
KCLE,5.785278,0.2
KCLT,5.785278,0.2
KDCA,5.785278,0.5
KDEN,5.785278,1.4
KDFW,5.785278,0.5
KDTW,5.785278,1.5
KEWR,5.785278,1.0
KIAH,5.785278,0.2
KIND,5.785278,0.2
KJFK,5.785278,0.8
KLAX,5.785278,0.3
KLGA,5.785278,0.5
KMCO,5.785278,0.4
KMDW,5.785278,0.5
KMEM,5.785278,0.7
KMIA,5.785278,0.5
KMKE,5.785278,0.3
